member_id,first_name,surname,sex,email,city,year,month,order_count,meals_count,monthly_budget,total_expense,balance,commission
37,Robert,Mckee,M,Robert.Mckee@gmail.com,Herzelia,2020,3,28,68,2928.97,800.0,-2128.97,225.81
18,Rohan,Farrell,F,Ro.Fa@yahoo.com,Ramat Hasharon,2020,3,21,49,2410.16,800.0,-1610.16,179.66
78,Whitney,Farrington,M,Whitney.Farrington@yahoo.com,Ramat Hasharon,2020,3,31,57,2592.98,500.0,-2092.98,180.12
100,Patryk,Burgess,M,Patryk.Burgess@yahoo.com,Herzelia,2020,3,25,57,2546.02,600.0,-1946.02,196.67
117,Lillie,Barnard,F,Li.Barnard@hotmail.com,Herzelia,2020,3,27,62,2556.47,500.0,-2056.47,217.84
27,Seth,Calvert,M,Se.Ca@walla.co.il,Ramat Hasharon,2020,3,23,59,2679.34,1000.0,-1679.34,213.54
199,Nial,Meadows,M,Nial.Me@yahoo.com,Givatayim,2020,3,33,66,2997.04,500.0,-2497.04,237.35
143,Aman,Driscoll,M,Am.Dr@hotmail.com,Herzelia,2020,3,29,62,2713.8,800.0,-1913.8,203.51
51,Essa,Hope,M,Essa.Ho@walla.co.il,Herzelia,2020,3,28,59,2566.78,500.0,-2066.78,187.01
142,Atlanta,Cunningham,F,At.Cunningham@hotmail.com,Herzelia,2020,3,29,80,3589.66,600.0,-2989.66,277.22
113,Macie,Lara,F,Ma.La@gmail.com,Ramat Hasharon,2020,3,42,98,4447.38,1000.0,-3447.38,346.54
96,Presley,Yu,F,Pr.Yu@walla.co.il,Ramat Hasharon,2020,3,19,41,1590.54,800.0,-790.54,117.37
147,Ahsan,Oneil,M,Ah.On@walla.co.il,Herzelia,2020,3,33,73,3071.93,500.0,-2571.93,248.5
153,Kaiya,Robin,M,Ka.Robin@walla.co.il,Givatayim,2020,3,26,50,2045.94,500.0,-1545.94,155.91
48,Kaison,Harvey,M,Kaison.Harvey@yahoo.com,Ramat Gan,2020,3,31,66,2930.88,600.0,-2330.88,205.46
160,Yu,Hudson,F,Yu.Hu@yahoo.com,Tel Aviv,2020,3,31,47,2156.26,800.0,-1356.26,171.58
50,Jayda,Lord,F,Jayda.Lord@walla.co.il,Tel Aviv,2020,3,24,44,1894.32,600.0,-1294.32,159.65
76,Christina,Blankenship,F,Christina.Bl@walla.co.il,Herzelia,2020,3,25,52,2197.61,500.0,-1697.61,169.77
73,Sohaib,Walls,M,Sohaib.Walls@gmail.com,Givatayim,2020,3,17,41,1953.11,600.0,-1353.11,131.27
88,Anayah,Lee,F,Anayah.Lee@hotmail.com,Herzelia,2020,3,24,53,2222.42,1000.0,-1222.42,182.58
144,Willie,Cairns,M,Willie.Ca@hotmail.com,Herzelia,2020,3,27,50,2428.87,600.0,-1828.87,190.26
167,Milan,Brookes,F,Mi.Br@gmail.com,Givatayim,2020,3,29,64,2567.38,500.0,-2067.38,207.79
97,Gabriel,Bannister,M,Ga.Bannister@gmail.com,Tel Aviv,2020,3,30,71,2995.75,800.0,-2195.75,200.72
104,Blake,Dyer,F,Blake.Dy@gmail.com,Ramat Hasharon,2020,3,38,77,3417.56,1000.0,-2417.56,268.89
71,Cecil,Hatfield,M,Ce.Ha@hotmail.com,Ramat Hasharon,2020,3,22,38,1333.6,500.0,-833.6,104.05
21,Marlon,Day,M,Marlon.Day@gmail.com,Tel Aviv,2020,3,28,56,2624.43,600.0,-2024.43,200.25
31,Kaisha,Watkins,F,Kaisha.Watkins@walla.co.il,Ramat Gan,2020,3,28,63,2578.37,1000.0,-1578.37,201.9
14,Clarke,Ponce,M,Clarke.Ponce@walla.co.il,Ramat Gan,2020,3,41,90,3573.93,600.0,-2973.93,262.53
12,Glyn,Cooper,M,Gl.Co@hotmail.com,Ramat Hasharon,2020,3,18,34,1465.3,500.0,-965.3,115.45
187,Niyah,Whelan,M,Niyah.Whelan@yahoo.com,Ramat Hasharon,2020,3,23,54,2577.51,1000.0,-1577.51,214.32
94,Sayed,Irvine,M,Sayed.Ir@yahoo.com,Herzelia,2020,3,33,81,3799.04,600.0,-3199.04,298.22
138,Jiya,Raymond,F,Ji.Ra@hotmail.com,Givatayim,2020,3,22,47,2179.05,600.0,-1579.05,173.03
183,Elijah,Beech,M,Elijah.Be@hotmail.com,Tel Aviv,2020,3,37,90,3748.21,500.0,-3248.21,294.43
89,Jerry,Smith,F,Jerry.Sm@gmail.com,Givatayim,2020,3,25,58,2657.1,500.0,-2157.1,204.89
3,Jia,Delarosa,M,Jia.De@gmail.com,Herzelia,2020,3,33,84,3887.74,500.0,-3387.74,312.24
122,Ellena,Castro,F,El.Ca@yahoo.com,Herzelia,2020,3,17,38,1686.02,800.0,-886.02,123.36
141,Chanel,Paine,F,Chanel.Paine@gmail.com,Ramat Gan,2020,3,22,50,2273.02,500.0,-1773.02,166.33
108,Alexa,Stokes,F,Al.Stokes@yahoo.com,Tel Aviv,2020,3,34,78,3226.86,800.0,-2426.86,250.57
43,Simrah,Greig,F,Si.Greig@yahoo.com,Herzelia,2020,3,27,59,2612.82,600.0,-2012.82,215.4
42,Aahil,Redman,M,Aahil.Re@hotmail.com,Ramat Hasharon,2020,3,34,86,3614.4,1000.0,-2614.4,268.9
200,Diya,Myers,F,Diya.My@walla.co.il,Givatayim,2020,3,24,54,2457.99,600.0,-1857.99,212.33
139,Octavia,Hooper,F,Oc.Hooper@gmail.com,Ramat Gan,2020,3,31,68,3010.11,800.0,-2210.11,238.73
127,Tylor,Cochran,M,Ty.Cochran@gmail.com,Ramat Gan,2020,3,28,58,2784.31,800.0,-1984.31,215.32
38,Nathalie,Marshall,F,Na.Marshall@yahoo.com,Givatayim,2020,3,29,64,2750.69,600.0,-2150.69,213.06
107,Anton,Ray,M,Anton.Ray@yahoo.com,Givatayim,2020,3,26,57,2539.5,1000.0,-1539.5,215.18
17,Ellis,Coates,F,El.Co@gmail.com,Ramat Hasharon,2020,3,25,56,2509.93,500.0,-2009.93,197.54
4,Valentina,Ratcliffe,F,Va.Ratcliffe@gmail.com,Herzelia,2020,3,33,72,3615.13,600.0,-3015.13,271.46
16,Sonia,Rosales,F,So.Ro@yahoo.com,Givatayim,2020,3,25,60,2527.89,500.0,-2027.89,217.48
95,Briony,Plummer,F,Br.Pl@yahoo.com,Herzelia,2020,3,23,49,2326.88,600.0,-1726.88,156.97
55,Yasir,Noel,M,Ya.Noel@walla.co.il,Givatayim,2020,3,31,60,2657.16,500.0,-2157.16,206.36
120,Bridget,Colley,F,Bridget.Co@gmail.com,Givatayim,2020,3,32,72,3362.12,800.0,-2562.12,281.07
179,Israel,Dunlap,M,Is.Du@walla.co.il,Ramat Gan,2020,3,32,83,3769.18,500.0,-3269.18,276.91
99,Osian,England,M,Os.England@hotmail.com,Herzelia,2020,3,19,45,1972.33,500.0,-1472.33,144.85
54,Cavan,Bates,M,Ca.Ba@walla.co.il,Ramat Hasharon,2020,3,30,70,3265.31,800.0,-2465.31,248.48
75,Bridie,Morales,F,Bridie.Morales@yahoo.com,Ramat Gan,2020,3,29,77,3431.03,800.0,-2631.03,252.43
125,Maheen,Marin,M,Maheen.Ma@hotmail.com,Herzelia,2020,3,24,49,2261.02,500.0,-1761.02,161.92
10,Mahad,Ware,M,Ma.Ware@walla.co.il,Givatayim,2020,3,30,60,2726.78,600.0,-2126.78,193.82
124,Imogen,Lynch,F,Im.Ly@hotmail.com,Ramat Hasharon,2020,3,37,74,3461.01,1000.0,-2461.01,264.56
163,Aman,Mccoy,F,Aman.Mc@hotmail.com,Herzelia,2020,3,15,40,1711.24,500.0,-1211.24,141.82
189,Nelson,Esparza,M,Nelson.Esparza@yahoo.com,Herzelia,2020,3,24,57,2396.82,500.0,-1896.82,204.76
136,Shanay,Reyna,M,Sh.Reyna@yahoo.com,Givatayim,2020,3,38,83,3616.44,500.0,-3116.44,280.9
72,Nichole,Edge,F,Nichole.Edge@gmail.com,Givatayim,2020,3,25,57,2751.24,600.0,-2151.24,224.08
45,Jaime,Britton,M,Jaime.Britton@walla.co.il,Tel Aviv,2020,3,28,70,3021.35,800.0,-2221.35,244.95
49,Blane,Compton,M,Bl.Co@gmail.com,Ramat Hasharon,2020,3,25,59,2671.98,800.0,-1871.98,199.4
137,Terrence,Payne,M,Te.Pa@hotmail.com,Tel Aviv,2020,3,22,54,2378.16,800.0,-1578.16,186.81
175,Sadie,Waller,F,Sadie.Wa@gmail.com,Ramat Gan,2020,3,24,52,2309.31,1000.0,-1309.31,170.76
157,Lynn,Mackie,F,Lynn.Ma@yahoo.com,Herzelia,2020,3,43,110,4953.46,1000.0,-3953.46,367.2
154,Daanyal,Holding,M,Da.Ho@walla.co.il,Ramat Hasharon,2020,3,17,41,1726.18,1000.0,-726.18,122.07
24,Amy-Louise,Mayo,F,Am.Mayo@gmail.com,Herzelia,2020,3,22,49,2195.97,500.0,-1695.97,161.7
63,Lorena,Dunkley,M,Lo.Dunkley@walla.co.il,Givatayim,2020,3,27,66,3144.53,500.0,-2644.53,234.3
178,Jill,Frame,M,Jill.Fr@gmail.com,Tel Aviv,2020,3,31,64,2950.64,500.0,-2450.64,241.44
5,Stacie,Patel,F,St.Patel@hotmail.com,Ramat Hasharon,2020,3,22,51,2292.07,500.0,-1792.07,166.97
85,Milly,Cash,F,Mi.Cash@gmail.com,Ramat Gan,2020,3,31,70,3164.72,600.0,-2564.72,259.94
33,Elspeth,Zuniga,F,El.Zu@gmail.com,Ramat Hasharon,2020,3,24,57,2501.49,500.0,-2001.49,193.13
9,Maison,Watt,M,Maison.Watt@gmail.com,Ramat Gan,2020,3,24,57,2579.49,500.0,-2079.49,198.58
28,Cassidy,Villa,F,Cassidy.Villa@walla.co.il,Tel Aviv,2020,3,25,61,2812.16,600.0,-2212.16,200.88
170,Acacia,Slater,F,Ac.Slater@walla.co.il,Tel Aviv,2020,3,32,81,3620.93,500.0,-3120.93,242.67
91,Leo,Walton,M,Leo.Walton@hotmail.com,Givatayim,2020,3,13,30,1314.34,1000.0,-314.34,95.42
164,Danyal,Brennan,M,Da.Brennan@gmail.com,Ramat Hasharon,2020,3,33,68,2989.6,500.0,-2489.6,234.56
118,Amar,Hewitt,M,Amar.He@gmail.com,Herzelia,2020,3,34,84,3748.11,600.0,-3148.11,293.55
156,Amara,Shelton,M,Am.Sh@yahoo.com,Givatayim,2020,3,40,103,4825.79,600.0,-4225.79,390.81
129,Bobbie,Cochran,F,Bo.Cochran@gmail.com,Herzelia,2020,3,34,80,3541.44,800.0,-2741.44,280.52
119,Steffan,Mata,M,St.Ma@walla.co.il,Ramat Gan,2020,3,28,65,2939.34,500.0,-2439.34,206.66
30,Anisah,Downs,F,An.Do@yahoo.com,Ramat Hasharon,2020,3,28,72,2915.86,1000.0,-1915.86,205.31
74,Lani,O'Reilly,M,Lani.O@walla.co.il,Herzelia,2020,3,30,72,3268.3,600.0,-2668.3,255.61
197,Natalia,Daniel,F,Natalia.Da@gmail.com,Herzelia,2020,3,35,83,3738.21,500.0,-3238.21,281.19
111,Barbara,Hayward,F,Barbara.Ha@hotmail.com,Ramat Gan,2020,3,28,72,2998.34,800.0,-2198.34,236.46
80,Sioned,Russell,F,Sioned.Russell@walla.co.il,Ramat Hasharon,2020,3,32,87,3758.0,1000.0,-2758.0,306.69
182,Micah,Tucker,M,Mi.Tu@yahoo.com,Ramat Gan,2020,3,33,77,3431.94,800.0,-2631.94,243.17
188,Darlene,Perry,F,Da.Perry@hotmail.com,Ramat Gan,2020,3,27,56,2530.23,800.0,-1730.23,198.08
29,Madison,Sanchez,F,Madison.Sanchez@hotmail.com,Ramat Hasharon,2020,3,29,58,2377.51,800.0,-1577.51,184.33
26,Estelle,Doherty,F,Estelle.Do@hotmail.com,Herzelia,2020,3,28,66,2920.3,1000.0,-1920.3,199.97
6,Fallon,Case,M,Fa.Case@walla.co.il,Ramat Hasharon,2020,3,29,67,3125.67,600.0,-2525.67,248.91
103,Gregor,Bishop,M,Gr.Bishop@hotmail.com,Givatayim,2020,3,38,76,3375.04,800.0,-2575.04,257.5
149,Zoey,Hendricks,F,Zoey.He@hotmail.com,Herzelia,2020,3,25,44,1997.84,600.0,-1397.84,152.87
172,Frances,Major,M,Fr.Major@gmail.com,Givatayim,2020,3,20,40,1789.49,600.0,-1189.49,129.91
109,Simon,Mccormick,M,Si.Mc@walla.co.il,Herzelia,2020,3,36,82,3810.9,800.0,-3010.9,277.86
83,Tony,Francis,M,To.Francis@gmail.com,Givatayim,2020,3,27,65,2908.86,600.0,-2308.86,212.93
112,Faith,Owen,F,Fa.Ow@yahoo.com,Ramat Hasharon,2020,3,31,72,2987.06,1000.0,-1987.06,224.72
93,Alexandru,Holmes,M,Al.Ho@hotmail.com,Givatayim,2020,3,27,49,1979.47,600.0,-1379.47,151.49
87,Mason,Booth,M,Ma.Bo@yahoo.com,Ramat Gan,2020,3,32,78,3555.89,600.0,-2955.89,296.11
105,Bonita,Benton,F,Bo.Benton@hotmail.com,Tel Aviv,2020,3,24,52,2428.26,1000.0,-1428.26,168.63
25,Safwan,Flowers,M,Sa.Flowers@hotmail.com,Tel Aviv,2020,3,32,58,2631.95,600.0,-2031.95,205.09
1,Ollie,Kinney,M,Ol.Kinney@walla.co.il,Herzelia,2020,3,27,55,2306.92,1000.0,-1306.92,181.74
81,Daniel,Calderon,M,Daniel.Ca@walla.co.il,Givatayim,2020,3,33,73,3069.68,500.0,-2569.68,215.71
158,Kristi,Faulkner,M,Kr.Fa@walla.co.il,Givatayim,2020,3,22,45,1986.28,1000.0,-986.28,134.9
64,Jody,Horn,F,Jo.Ho@walla.co.il,Ramat Gan,2020,3,28,63,2820.45,600.0,-2220.45,228.97
131,Jun,Barnard,M,Ju.Ba@hotmail.com,Ramat Hasharon,2020,3,26,62,2881.48,1000.0,-1881.48,243.16
35,Ines,Lott,M,Ines.Lo@hotmail.com,Givatayim,2020,3,32,73,3322.85,1000.0,-2322.85,251.4
106,Simeon,Guevara,M,Simeon.Gu@walla.co.il,Ramat Hasharon,2020,3,18,35,1468.23,1000.0,-468.23,114.66
135,Cynthia,Frye,F,Cy.Fr@walla.co.il,Ramat Gan,2020,3,31,73,3390.34,1000.0,-2390.34,257.51
8,Jadine,Holt,F,Ja.Holt@yahoo.com,Givatayim,2020,3,24,67,2759.85,600.0,-2159.85,197.65
181,Armaan,Weston,M,Ar.Weston@hotmail.com,Tel Aviv,2020,3,30,66,2787.35,600.0,-2187.35,209.21
79,Danny,Ortiz,M,Danny.Or@hotmail.com,Ramat Hasharon,2020,3,36,91,4111.35,600.0,-3511.35,298.33
102,Wren,Arnold,F,Wren.Arnold@yahoo.com,Ramat Hasharon,2020,3,24,53,2425.7,1000.0,-1425.7,200.66
159,Kaden,Oneal,M,Ka.Oneal@walla.co.il,Ramat Hasharon,2020,3,33,70,3200.01,800.0,-2400.01,233.03
65,Carmen,Calvert,F,Carmen.Ca@hotmail.com,Tel Aviv,2020,3,30,76,3318.58,1000.0,-2318.58,264.84
110,Danyl,Martins,M,Da.Martins@yahoo.com,Givatayim,2020,3,29,69,3465.62,800.0,-2665.62,262.75
114,Matthias,Norton,M,Matthias.No@yahoo.com,Givatayim,2020,3,28,64,2986.37,1000.0,-1986.37,216.03
98,Amina,Hogan,F,Am.Ho@yahoo.com,Givatayim,2020,3,28,62,2847.74,800.0,-2047.74,199.92
44,Evie,Berg,F,Ev.Be@gmail.com,Herzelia,2020,3,17,41,1932.35,600.0,-1332.35,146.39
41,Hadi,Gardiner,M,Hadi.Ga@hotmail.com,Herzelia,2020,3,28,64,3029.6,500.0,-2529.6,231.13
66,Kamron,Goodwin,M,Ka.Goodwin@hotmail.com,Ramat Hasharon,2020,3,27,61,2779.82,800.0,-1979.82,207.74
60,Bryson,Lynch,M,Bryson.Ly@hotmail.com,Tel Aviv,2020,3,32,81,3392.92,800.0,-2592.92,283.89
39,Alyx,Conway,M,Alyx.Conway@walla.co.il,Tel Aviv,2020,3,23,51,2300.83,800.0,-1500.83,170.37
32,Fox,Hunt,M,Fox.Hu@walla.co.il,Herzelia,2020,3,22,48,1974.77,500.0,-1474.77,146.5
165,Frankie,Huff,F,Frankie.Huff@walla.co.il,Ramat Hasharon,2020,3,37,77,3393.61,1000.0,-2393.61,261.78
70,Ari,Barr,M,Ar.Barr@yahoo.com,Ramat Hasharon,2020,3,27,53,2111.79,500.0,-1611.79,154.92
121,Princess,Timms,F,Pr.Ti@gmail.com,Tel Aviv,2020,3,29,76,3595.82,800.0,-2795.82,289.01
101,Yaqub,Reese,M,Ya.Reese@gmail.com,Tel Aviv,2020,3,28,70,2832.67,500.0,-2332.67,195.57
180,Bilaal,Berry,M,Bilaal.Berry@yahoo.com,Ramat Gan,2020,3,21,60,2837.06,1000.0,-1837.06,236.06
148,Nora,Xiong,M,Nora.Xiong@walla.co.il,Herzelia,2020,3,37,75,3223.2,1000.0,-2223.2,267.92
155,Axl,Bull,M,Axl.Bull@walla.co.il,Ramat Hasharon,2020,3,27,57,2693.88,600.0,-2093.88,211.86
116,Tess,Dorsey,F,Tess.Dorsey@yahoo.com,Ramat Hasharon,2020,3,25,61,3008.46,500.0,-2508.46,219.3
13,Jed,Fuentes,M,Je.Fu@hotmail.com,Givatayim,2020,3,19,49,2151.83,1000.0,-1151.83,161.31
123,Romy,Neal,F,Romy.Neal@walla.co.il,Tel Aviv,2020,3,32,80,3677.27,600.0,-3077.27,272.07
20,Adelina,Ashley,F,Ad.As@hotmail.com,Herzelia,2020,3,31,75,3564.67,800.0,-2764.67,258.54
194,Shannon,Harwood,F,Shannon.Ha@walla.co.il,Givatayim,2020,3,39,82,3836.99,800.0,-3036.99,295.35
184,Farah,Sutton,F,Farah.Sutton@yahoo.com,Tel Aviv,2020,3,33,86,3767.46,500.0,-3267.46,283.67
151,Arisha,Irving,F,Ar.Irving@walla.co.il,Ramat Hasharon,2020,3,37,90,3728.36,500.0,-3228.36,273.07
168,Manveer,Knight,F,Manveer.Kn@hotmail.com,Herzelia,2020,3,34,75,3388.02,800.0,-2588.02,260.5
52,Franklyn,Findlay,M,Franklyn.Findlay@yahoo.com,Tel Aviv,2020,3,29,61,2675.38,800.0,-1875.38,208.73
92,Sofia,Calhoun,F,So.Calhoun@walla.co.il,Ramat Gan,2020,3,33,65,3109.89,500.0,-2609.89,254.32
40,Mairead,Acevedo,F,Ma.Acevedo@walla.co.il,Herzelia,2020,3,23,58,2730.2,600.0,-2130.2,228.04
61,Kiki,Schneider,F,Kiki.Sc@hotmail.com,Herzelia,2020,3,28,71,3246.51,600.0,-2646.51,233.8
166,Luka,Holder,F,Luka.Ho@yahoo.com,Givatayim,2020,3,29,59,2761.52,500.0,-2261.52,218.99
134,Brandi,Travis,F,Brandi.Travis@hotmail.com,Tel Aviv,2020,3,33,63,2946.69,600.0,-2346.69,227.56
23,Isla-Rose,Heaton,F,Isla-Rose.He@gmail.com,Ramat Hasharon,2020,3,31,70,3054.27,800.0,-2254.27,238.5
152,Keir,Broughton,F,Ke.Broughton@hotmail.com,Givatayim,2020,3,32,64,2462.79,600.0,-1862.79,189.63
186,Ariya,Armstrong,F,Ariya.Armstrong@gmail.com,Givatayim,2020,3,20,45,2038.08,600.0,-1438.08,158.16
36,Sarah,Crossley,F,Sarah.Cr@hotmail.com,Tel Aviv,2020,3,26,66,2854.62,600.0,-2254.62,197.79
171,Hanna,Shelton,F,Hanna.Shelton@walla.co.il,Givatayim,2020,3,25,57,2419.65,600.0,-1819.65,174.47
56,Kyra,Mccann,F,Ky.Mc@walla.co.il,Tel Aviv,2020,3,33,74,3352.62,500.0,-2852.62,258.68
90,Joss,Brandt,F,Joss.Brandt@walla.co.il,Tel Aviv,2020,3,23,52,2178.31,800.0,-1378.31,152.95
34,Leoni,Lindsay,F,Leoni.Lindsay@yahoo.com,Ramat Gan,2020,3,28,69,2875.9,800.0,-2075.9,222.28
46,Mariyah,Green,F,Ma.Green@walla.co.il,Herzelia,2020,3,23,56,2817.02,1000.0,-1817.02,201.22
173,Renzo,Henderson,M,Re.Henderson@walla.co.il,Ramat Gan,2020,3,29,56,2585.34,1000.0,-1585.34,197.36
57,Kya,Melton,M,Kya.Me@gmail.com,Herzelia,2020,3,23,48,2066.02,500.0,-1566.02,164.99
15,Krystal,Bridges,F,Krystal.Bridges@hotmail.com,Herzelia,2020,3,34,67,3009.64,500.0,-2509.64,234.52
190,Kristina,Hutchinson,F,Kr.Hutchinson@yahoo.com,Ramat Gan,2020,3,26,62,2798.92,1000.0,-1798.92,221.67
146,Tiya,Warren,F,Tiya.Warren@gmail.com,Tel Aviv,2020,3,20,42,1749.23,600.0,-1149.23,131.32
11,Louisa,Grant,F,Lo.Gr@gmail.com,Ramat Gan,2020,3,22,52,2269.76,600.0,-1669.76,163.27
185,Subhaan,Washington,M,Su.Wa@hotmail.com,Givatayim,2020,3,27,63,2827.29,500.0,-2327.29,198.57
145,Taran,Samuels,F,Ta.Samuels@hotmail.com,Herzelia,2020,3,26,54,2362.26,600.0,-1762.26,192.21
62,Janine,Coulson,F,Ja.Coulson@gmail.com,Herzelia,2020,3,24,51,2244.26,500.0,-1744.26,174.25
169,Emaan,Greenaway,M,Emaan.Greenaway@gmail.com,Herzelia,2020,3,23,46,2185.11,500.0,-1685.11,167.41
86,Keir,Ewing,M,Keir.Ewing@walla.co.il,Ramat Hasharon,2020,3,33,76,3399.2,800.0,-2599.2,251.75
47,Joyce,Newton,F,Joyce.Ne@gmail.com,Herzelia,2020,4,28,64,2569.2,500.0,-2069.2,189.9
126,Macey,Almond,M,Macey.Almond@yahoo.com,Tel Aviv,2020,4,25,66,2998.62,1000.0,-1998.62,234.24
68,Aydin,Hirst,M,Aydin.Hirst@hotmail.com,Tel Aviv,2020,4,23,50,2353.73,1000.0,-1353.73,177.22
193,Mira,Kent,M,Mi.Kent@walla.co.il,Tel Aviv,2020,4,28,62,2968.76,500.0,-2468.76,205.07
53,Lilly-Ann,Frey,F,Li.Fr@hotmail.com,Tel Aviv,2020,4,25,64,2721.39,1000.0,-1721.39,219.77
115,Rami,Sexton,M,Rami.Sexton@hotmail.com,Ramat Gan,2020,4,22,58,2619.1,600.0,-2019.1,208.44
192,Amrit,Haworth,M,Am.Ha@hotmail.com,Givatayim,2020,4,25,69,2934.94,1000.0,-1934.94,247.16
19,Nico,Hastings,M,Ni.Hastings@walla.co.il,Givatayim,2020,4,29,62,2931.25,1000.0,-1931.25,231.66
176,Amman,Zavala,F,Am.Zavala@gmail.com,Givatayim,2020,4,32,72,3162.27,600.0,-2562.27,244.71
130,Haleemah,Davidson,F,Haleemah.Da@yahoo.com,Tel Aviv,2020,4,29,74,3531.17,1000.0,-2531.17,279.14
195,Samuel,Huerta,M,Sa.Huerta@gmail.com,Ramat Gan,2020,4,30,67,3372.91,800.0,-2572.91,263.85
84,Simone,Morse,F,Si.Mo@hotmail.com,Givatayim,2020,4,21,51,2412.94,500.0,-1912.94,194.95
191,Kara,Thompson,F,Kara.Thompson@gmail.com,Ramat Gan,2020,4,25,59,2911.69,800.0,-2111.69,227.84
77,Claude,Patel,M,Cl.Pa@yahoo.com,Tel Aviv,2020,4,23,55,2413.69,600.0,-1813.69,179.82
133,Liyana,Stanton,F,Li.Stanton@hotmail.com,Ramat Gan,2020,4,21,50,2121.76,800.0,-1321.76,149.27
67,Campbell,Alvarez,M,Campbell.Alvarez@hotmail.com,Givatayim,2020,4,21,52,2222.91,600.0,-1622.91,151.59
2,Landon,Bishop,F,La.Bi@gmail.com,Herzelia,2020,4,30,64,2925.99,500.0,-2425.99,238.18
69,Griff,Blackwell,M,Griff.Blackwell@walla.co.il,Ramat Hasharon,2020,4,20,56,2445.62,1000.0,-1445.62,188.59
82,Misha,Ashley,M,Mi.As@hotmail.com,Ramat Hasharon,2020,4,19,41,1897.4,1000.0,-897.4,146.93
174,Freyja,Molina,F,Fr.Mo@hotmail.com,Tel Aviv,2020,4,27,53,2252.39,600.0,-1652.39,193.78
177,Sydney,Wells,F,Sy.Wells@yahoo.com,Tel Aviv,2020,4,23,56,2471.32,500.0,-1971.32,169.94
7,Asia,Tang,F,Asia.Ta@hotmail.com,Herzelia,2020,4,21,45,2008.03,500.0,-1508.03,160.58
58,Colleen,Steele,F,Co.St@hotmail.com,Tel Aviv,2020,4,31,66,2906.36,800.0,-2106.36,226.69
132,Yousuf,Banks,M,Yousuf.Ba@hotmail.com,Ramat Gan,2020,4,27,61,2845.93,800.0,-2045.93,208.1
162,Christos,Rodriquez,M,Ch.Ro@yahoo.com,Ramat Hasharon,2020,4,21,54,2270.04,800.0,-1470.04,181.58
128,Parker,Drake,M,Parker.Dr@walla.co.il,Ramat Hasharon,2020,4,21,45,2320.23,800.0,-1520.23,180.01
59,Jaydon,Trujillo,M,Jaydon.Tr@walla.co.il,Tel Aviv,2020,4,30,53,2498.38,1000.0,-1498.38,193.38
22,Mikaela,Croft,F,Mi.Croft@gmail.com,Givatayim,2020,4,25,52,2135.37,1000.0,-1135.37,154.46
198,Drew,Begum,M,Drew.Begum@gmail.com,Ramat Hasharon,2020,4,23,52,2369.73,800.0,-1569.73,180.18
196,Juan,Barlow,M,Juan.Ba@yahoo.com,Herzelia,2020,4,26,61,2641.0,500.0,-2141.0,202.65
140,Florrie,Wilson,F,Fl.Wilson@walla.co.il,Tel Aviv,2020,4,16,37,1604.98,600.0,-1004.98,119.1
150,Lilly-Mae,Greer,F,Li.Gr@hotmail.com,Ramat Hasharon,2020,4,25,61,2583.39,800.0,-1783.39,195.2
37,Robert,Mckee,M,Robert.Mckee@gmail.com,Herzelia,2020,4,22,50,2370.84,800.0,-1570.84,173.64
161,Callen,Dodd,M,Ca.Dodd@hotmail.com,Ramat Hasharon,2020,4,35,98,4607.84,500.0,-4107.84,348.53
18,Rohan,Farrell,F,Ro.Fa@yahoo.com,Ramat Hasharon,2020,4,28,66,2737.65,800.0,-1937.65,212.85
78,Whitney,Farrington,M,Whitney.Farrington@yahoo.com,Ramat Hasharon,2020,4,28,69,3051.0,500.0,-2551.0,228.93
100,Patryk,Burgess,M,Patryk.Burgess@yahoo.com,Herzelia,2020,4,24,46,2135.14,600.0,-1535.14,156.07
117,Lillie,Barnard,F,Li.Barnard@hotmail.com,Herzelia,2020,4,20,39,1827.4,500.0,-1327.4,150.37
27,Seth,Calvert,M,Se.Ca@walla.co.il,Ramat Hasharon,2020,4,29,77,3408.58,1000.0,-2408.58,253.34
199,Nial,Meadows,M,Nial.Me@yahoo.com,Givatayim,2020,4,30,63,2832.1,500.0,-2332.1,201.42
143,Aman,Driscoll,M,Am.Dr@hotmail.com,Herzelia,2020,4,29,70,3023.11,800.0,-2223.11,232.23
51,Essa,Hope,M,Essa.Ho@walla.co.il,Herzelia,2020,4,24,65,3131.12,500.0,-2631.12,221.79
142,Atlanta,Cunningham,F,At.Cunningham@hotmail.com,Herzelia,2020,4,20,50,2389.72,600.0,-1789.72,186.14
113,Macie,Lara,F,Ma.La@gmail.com,Ramat Hasharon,2020,4,24,54,2548.78,1000.0,-1548.78,203.18
96,Presley,Yu,F,Pr.Yu@walla.co.il,Ramat Hasharon,2020,4,23,50,2066.05,800.0,-1266.05,164.23
147,Ahsan,Oneil,M,Ah.On@walla.co.il,Herzelia,2020,4,29,65,2724.89,500.0,-2224.89,227.35
153,Kaiya,Robin,M,Ka.Robin@walla.co.il,Givatayim,2020,4,25,63,2699.14,500.0,-2199.14,213.93
48,Kaison,Harvey,M,Kaison.Harvey@yahoo.com,Ramat Gan,2020,4,19,42,2357.95,600.0,-1757.95,186.42
160,Yu,Hudson,F,Yu.Hu@yahoo.com,Tel Aviv,2020,4,25,56,2341.2,800.0,-1541.2,173.08
50,Jayda,Lord,F,Jayda.Lord@walla.co.il,Tel Aviv,2020,4,15,42,1878.63,600.0,-1278.63,149.02
